ticker,date,headline_after_tokenize,label,close,rate,volatility
000001,2019/12/20,中国 亿元 发行 银行板块 融资客 科技 金融 招商银行 牛市 大 资金,0,16.59,0.002414002,0.01180651
000001,2019/12/23,中国 A股 融资客 金融 获,0,16.24,-0.021322769,0.012555018000000001
000001,2019/12/24,中国 A股 银保监 公告 批复 银行板块 罚 首次 发布 任职资格 核准 证券,0,16.4,0.009804,0.0073044009999999986
000001,2019/12/25,有限公司 银保监 批复 发行 支行 股份 两市 行业 发布 新 资金,0,16.3,-0.006116226999999999,0.0077789869999999985
000001,2019/12/26,有限公司 中国 亿元 股份 大 金融 资金 公司 发布 新 券商 证券 行业,0,16.47,0.010375436,0.011544176000000001
000001,2019/12/27,有限公司 中国 银行股 亿元 逾 ST 南京 拟 公告 股份 张家港 公司 行业,0,16.63,0.009667749,0.012411962
000001,2019/12/3,理财 数据 金融 公司 证券 资金,0,15.45,0.0058422759999999995,0.009445267
000001,2019/12/30,中国 银行股 理财 公告 发行 银行板块 近 科技 企业,0,16.57,-0.003614462,0.013696324
000001,2019/12/31,使用 亿元 发行 近 招商银行 金融 新 资金 有限公司 理财 公告 公司 银保监 使用闲置 三季度 股份 会 募集 董事会 六大 中国 资金购买 批复 数据 理财产品,0,16.45,-0.007268354,0.013010785
000001,2019/12/4,有限公司 A股 亿元 公告 下 股份 募集 数据 金融 大 资金,0,15.31,-0.009102794,0.009262586
000001,2019/12/5,中国 银保监 南京 理财 公告 拟 发行 批复 股份 会 募集 金融 公司 部分,0,15.43,0.0078074569999999986,0.011913836
000001,2019/12/6,有限公司 A股 银行股 亿元 公告 南京 批复 近 股份 连续 券商 资金,0,15.6,0.010957248000000001,0.012179068000000001
000001,2019/12/9,有限公司 银保监 批复 股份 行业,0,15.41,-0.012254265,0.017353602
000001,2019/5/31,中国 行业,0,12.18,-0.003278691,0.010628576
000001,2019/8/12,使用 亿元 发行 上半年 获 新 资金 有限公司 银行股 盈利 大 证券 上涨 股东 贷款 股份 企业 半年报 理财产品 连续 券商,0,15.12,0.040491361000000003,0.018873031000000002
000001,2019/8/13,有限公司 银行股 亿元 逾 进展公告 近 募集 强 半年报 罚 获 买 公司 金融 理财产品 资金,0,14.89,-0.015328524,0.006945855999999999
000001,2019/8/14,亿元 上半年 近 强 招商银行 获 金融 进行现金管理 新 资金 有限公司 银行股 盈利 科技 大 证券 A股 使用闲置 逾 进展公告 股份 募集 中国 资金购买 买 部分 理财产品 上市银行 下,0,14.97,0.005358351999999999,0.0033067070000000003
000001,2019/8/15,亿元 上半年 强 金融 获 新 资金 有限公司 银行股 科技 大 A股 进展公告 股份 会 募集 半年报 中国 数据 连续 进行现金管理,0,14.94,-0.002006019,0.015040062
000001,2019/8/16,银行板块 上半年 近 金融 新 核准 资金 有限公司 专项报告 盈利 科技 公司 半年度 证券 行业 股东 A股 逾 股份 募集 半年报 中国 部分,0,14.9,-0.0026809670000000002,0.014835891
000001,2019/8/19,亿元 近 获 新 资金 银行股 涨 公司 大 证券 行业 股东 A股 逾 半年报 南京 两市 数据 买 连续 券商,0,14.92,0.0013413820000000001,0.019792417
000001,2019/8/20,亿元 近 强 金融 首次 新 资金 有限公司 专项报告 LPR 科技 大 上涨 使用闲置 进展公告 股份 募集 千亿 董事会 资金购买 药业 数据 理财产品 下,0,14.99,0.004680717,0.02171789
000001,2019/8/21,亿元 上半年 强 金融 首次 新 资金 银行股 公告 专项报告 LPR 科技 公司 大 募集 中国 两市 买 券商,0,14.45,-0.036688898,0.021657466
000001,2019/8/22,亿元 上半年 强 获 资金 有限公司 银行股 专项报告 LPR 科技 罚 公司 半年度 大 行业 贷款 逾 进展公告 股份 募集 企业 中国 牛市 下,0,14.31,-0.009735821,0.016772686000000002
000001,2019/8/23,亿元 近 强 招商银行 影响 获 资金 有限公司 公告 融资客 拟 LPR 专项报告 科技 罚 半年度 大 贷款 逾 募集 股份 企业 董事会 牛市 部分 涨停潮,0,14.65,0.023481742000000003,0.016783393
000001,2019/8/26,上半年 近 金融 获 首次 新 资金 有限公司 专项报告 科技 公司 半年度 大 上涨 A股 股份 募集 中国 连续 上市银行 兴业银行,0,14.25,-0.027683429,0.011507411
000001,2019/8/27,中国 A股 贷款 银保监 保险 股东 有限公司 进展公告 LPR 会 企业 罚 公司 买 理财产品 新 上市银行,0,14.31,0.004201687,0.009993489
000001,2019/8/28,有限公司 A股 贷款 上市银行 使用闲置 公告 资金购买 支行 上半年 LPR 股份 募集 下滑 理财产品 进行现金管理 大 资金,0,14.27,-0.002799162,0.011219044
000001,2019/8/29,中国 A股 有限公司 公告 专项报告 遭 股份 强 募集 半年度 新 上市银行 大 资金,0,14.13,-0.009859235,0.011734268999999999
000001,2019/8/30,有限公司 A股 贷款 公告 专项报告 股份 募集 公司 半年度 新 上市银行 下 资金,0,14.16,0.002120892,0.010157115999999999
000001,2019/8/9,银行股 亿元 理财 拟 上半年 近 两市 半年报 金融 获 资金 新 行业 热情,0,14.52,0.009688657,0.018488988999999997
000001,2019/9/10,中国 有限公司 股份 强 科技 金融 董事会 六大,0,14.55,-0.009575997,0.009269741
000001,2019/9/11,有限公司 亿元 公告 近 股份 科技 金融 理财产品 新 兴业银行,0,14.56,0.0006870489999999999,0.011433936
000001,2019/9/12,中国 A股 有限公司 亿元 公告 进展公告 上半年 股份 募集 科技 金融 资金 买 新 进行现金管理 行业,0,14.68,0.00820798,0.017110915
000001,2019/9/16,有限公司 A股 公告 进展公告 不减 上半年 盈利 科技 金融 公司 六大,0,14.45,-0.015791608999999998,0.020882537
000001,2019/9/17,中国 保险 有限公司 亿元 进展公告 上半年 股份 科技 招商银行,0,14.24,-0.014639508999999997,0.017587072
000001,2019/9/18,股东 有限公司 贷款 公告 遭 近 股份 获 下 资金,0,14.41,0.011867504,0.017113603
000001,2019/9/19,有限公司 亿元 公告 发行 股份 科技 数据 招商银行 部分 连续 大 资金,0,14.84,0.029403827999999996,0.019587179
000001,2019/9/2,有限公司 A股 亿元 公告 上半年 股份 半年报 上市银行 大,0,14.45,0.020273326,0.010488273999999999
000001,2019/9/20,亿元 近 金融 获 新 资金 有限公司 银行股 公告 快讯 科技 发布 证券 行业 使用闲置 股份 募集 千亿 大单 中国 资金购买 大涨 部分 理财产品 连续 券商,0,15.34,0.033137558,0.019961493
000001,2019/9/23,对比 A股 亿元 理财 近 新 获 行业 公司 连续 下 证券 资金,0,15.38,0.002604168,0.016915978999999998
000001,2019/9/24,有限公司 公告 金融 部分 资金,0,15.18,-0.013089192,0.020159266000000002
000001,2019/9/25,中国 A股 逾 发行 银行板块 涨 快讯 金融 大单,0,15.75,0.036861593,0.022471033999999997
000001,2019/9/26,发行 获 新 有限公司 银行股 公告 公司 股东 贷款 进展公告 股份 企业 中国 控股 理财产品 部分 连续 下 兴业银行,0,15.71,-0.002542913,0.01910998
000001,2019/9/27,中国 股东 有限公司 进展公告 银行板块 股份 获 首次 公司 季报,0,15.9,0.012021657,0.018947467
000001,2019/9/3,有限公司 公告 不减 股份 数据 半年报 金融 行业 部分 六大 上市银行 大 兴业银行,0,14.3,-0.010434877,0.010524273999999998
000001,2019/9/30,中国 有限公司 亿元 公告 发行 银行板块 LPR 券商 股份 金融 新 下 证券,0,15.59,-0.019689426,0.022096232
000001,2019/9/4,中国 下降 A股 有限公司 理财 进展公告 上半年 近 股份 募集 金融 新 进行现金管理 资金,0,14.44,0.009742596,0.010303475
000001,2019/9/5,有限公司 中国 公告 遭 股份 金融 获 公司 理财产品 部分 新,0,14.58,0.009648593,0.00982588
000001,2019/9/6,A股 公告 非常 股份 买 部分 新 大,0,14.81,0.015651902,0.009605925999999999
000001,2019/9/9,A股 银行板块 上半年 连续 狂欢,0,14.69,-0.008135638,0.008414195
000001,2020/1/10,A股 亿元,0,16.69,-0.005973733,0.012052769
000001,2020/1/13,贷款 亿元 涨停 快讯 金融 行业 牛熊 资金,0,16.99,0.017815198,0.012590887
000001,2020/1/14,下降 亿元 近 金融 获 资金 有限公司 公告 科技 银保监 贷款 使用闲置 股份 会 募集 解盘 中国 保险 资金购买 数据 理财产品,0,16.76,-0.013629841,0.008315914
000001,2020/1/15,中国 A股 贷款 有限公司 亿元 使用闲置 进展公告 公告 股份 募集 罚 公司 部分 进行现金管理 证券 资金,0,16.52,-0.014423327,0.011893425
000001,2020/1/16,有限公司 药业 南京 进展公告 股份 大 募集 金融 董事会 进行现金管理 券商 证券 资金,0,16.33,-0.011567861,0.012824147
000001,2020/1/17,银行股 理财 银行家 近 发布 上市银行,0,16.39,0.0036674859999999997,0.017581351999999998
000001,2020/1/2,贷款 亿元 理财 企业 公司 牛市 券商 资金,0,16.87,0.025211419,0.019174984
000001,2020/1/20,有限公司 理财 公告 发行 股份 董事会 新,0,16.45,0.003654084,0.040127067
000001,2020/1/21,下降 亿元 近 行业寒冬 有限公司 公告 电力 股东 九届 使用闲置 进展公告 股份 会 募集 董事会 资金购买 上市银行 控股 部分 理财产品 进行现金管理,1,16.0,-0.027736755,0.049042702
000001,2020/1/22,有限公司 银保监 使用闲置 公告 进展公告 股份 会 募集 进行现金管理 上市银行 资金,1,16.09,0.005609239,0.050009871
000001,2020/1/23,有限公司 使用闲置 上市银行 公告 进展公告 理财 股份 募集 金融 进行现金管理 资金,1,15.54,-0.034780616,0.05040095
000001,2020/1/3,有限公司 中国 南京 公告 融资客 股份 企业 罚 金融 券商,0,17.18,0.01820902,0.016067763
000001,2020/1/6,有限公司 银保监 遭 专项报告 股份 募集 会 任职资格 核准 资金,0,17.07,-0.00642338,0.012899927
000001,2020/1/7,A股 近 强 下滑 金融 获 公司 买,0,17.15,0.004675637,0.015944962
000001,2020/1/8,,0,16.66,-0.028987537,0.016332209
000001,2020/1/9,中国 A股 上市银行 亿元 理财 逾 公告 遭 数据 金融 行业 新 解盘 下 资金,0,16.79,0.007772834,0.012594012
000001,2020/10/12,银行股 亿元 批复 发行 大涨 企业 金融 资金 获 上涨 行业,0,15.9,0.046340337,0.017331878999999998
000001,2020/10/13,有限公司 公告 LPR 股份 大,0,16.06,0.010012599,0.013262695
000001,2020/10/14,中国 A股 有限公司 药业 公告 批复 发行 股份 强 募集 新 大 证券 资金,0,16.03,-0.0018697420000000002,0.014365846000000003
000001,2020/10/15,亿元 银行板块 金融 新 资金 有限公司 银行股 公告 涨 快讯 科技 证券 上涨 A股 银保监 进展公告 普涨 遭 募集 会 共振 解盘 中国 大涨 数据 理财产品 进行现金管理,0,16.56,0.032528182,0.010570636999999999
000001,2020/10/16,亿元 银行板块 近 进行现金管理 获 新 资金 有限公司 银行股 公告 LPR 涨 快讯 公司 上涨 A股 使用闲置 进展公告 三季度 遭 股份 募集 企业 解盘 光大银行 数据 部分 理财产品 连续 上市银行 兴业银行,0,17.1,0.032088315,0.018232762
000001,2020/10/19,亿元 银行板块 招商银行 影响 新 资金 有限公司 银行股 涨 快讯 科技 发布 大 上涨 行业 A股 逾 遭 股份 解盘 批复 数据 部分 下,0,17.48,0.021978907000000002,0.01820069
000001,2020/10/20,有限公司 贷款 银行股 逾 公告 三季度 银行板块 LPR 股份 企业 金融 连续 大 上涨,0,17.54,0.0034266170000000003,0.021919558
000001,2020/10/21,亿元 ST 上半年 近 下滑 影响 获 新 资金 季报 有限公司 银行股 理财 公告 拟 科技 公司 发布 大 A股 进展公告 三季度 遭 股份 募集 中国 资金购买 批复 支行 数据 理财产品 部分 上市银行,0,17.91,0.020875229,0.021919205
000001,2020/10/22,亿元 港股 银行板块 上半年 下滑 金融 影响 首次 新 资金 季报 有限公司 理财 公告 盈利 快讯 科技 公司 发布 大 证券 行业 三季度 股份 六大 中国 两市 科创板上市 数据 公开发行股票 连续 上市银行 下,0,17.56,-0.019735628,0.020009363999999998
000001,2020/10/23,亿元 银行板块 上半年 下滑 金融 招商银行 新 资金 季报 有限公司 银行股 理财 涨 盈利 快讯 科技 公司 发布 大 上涨 证券 行业 A股 银保监 贷款 三季度 股份 会 任职资格 解盘 中国 保险 批复 大涨 业绩预 两市 数据 上市银行,0,18.13,0.031944437,0.018419194
000001,2020/10/26,A股 银行股 三季度 遭 跨境 钱袋子 银行板块 盈利 企业 金融 公司 部分 上市银行 大 上涨 行业 季报,0,17.7,-0.024003385,0.011096667
000001,2020/10/27,中国 有限公司 贷款 银行股 亿元 三季度 批复 支行 股份 科技 罚 金融 上市银行 大 证券 资金 季报,0,17.76,0.003384098,0.0058674190000000005
000001,2020/10/28,有限公司 A股 拟 银行板块 股份 科技 公司 牛市 大 行业,0,17.63,-0.007346740999999999,0.009825074
000001,2020/10/29,有限公司 科技,0,17.77,0.007909646,0.010515345
000001,2020/10/30,有限公司 银行股 亿元 公告 药业 银行板块 近 股份 科技 金融 新 大 证券 行业,0,17.75,-0.001126126,0.019835827
000001,2020/10/9,有限公司 亿元 公告 南京 药业 进展公告 股份 募集 罚 资金 进行现金管理 上市银行 证券 行业,0,15.18,0.000658979,0.01882803
000001,2020/11/10,A股 下降 亿元 强 企业 兴业银行,0,18.11,0.015021145,0.016210842
000001,2020/11/11,有限公司 贷款 银行股 公告 发行 控股 股份 公司 连续 季报,0,17.81,-0.016704175,0.019315865
000001,2020/11/12,贷款 亿元 拟 发行 LPR 金融 获 公司 新 大 资金,0,17.66,-0.008457902,0.022732336000000002
000001,2020/11/13,有限公司 A股 贷款 公告 三季度 遭 LPR 银行板块 钱袋子 股份 金融 董事会 部分 下,0,17.18,-0.027556279,0.021706452
000001,2020/11/16,有限公司 公告 批复 股份 招商银行 公司 任职资格 证券,0,17.37,0.010998663999999998,0.011886053
000001,2020/11/17,有限公司 下降 贷款 亿元 LPR 近 股份 强 罚 金融 大 资金,0,17.83,0.026137852000000003,0.013562837
000001,2020/11/18,有限公司 银行股 公告 批复 银行板块 三季度 涨 近 罚 公司 金融 新 牛熊 季报,0,18.46,0.034723797,0.020130976000000002
000001,2020/11/19,中国 银保监 A股 有限公司 公告 批复 股份 会 部分 新 上市银行,0,18.85,0.020906685,0.021049248
000001,2020/11/2,贷款 获 发布 新 证券 季报,0,17.63,-0.00678352,0.019864284
000001,2020/11/20,公告 批复 LPR 企业 部分,0,18.86,0.0005303630000000001,0.021325514
000001,2020/11/23,股东 中国 银行股 批复 股份 控股 影响 新 证券 行业,0,19.62,0.039506177,0.0
000001,2020/11/24,下降 强 招商银行 金融 新 核准 有限公司 银行股 公告 LPR 科技 行业 股东 A股 股份 任职资格 批复 控股 部分,0,19.36,-0.013340372,0.0
000001,2020/11/25,疫情 影响 下,0,19.06,-0.015617184,0.0
000001,2020/11/26,中国 使用 亿元 公告 批复 股份 企业 金融 部分 任职资格 核准,0,19.5,0.022822567000000002,0.0
000001,2020/11/27,有限公司 贷款 亿元 公告 批复 股份 董事会 新,0,19.7,0.01020417,0.0
000001,2020/11/3,有限公司 股东 贷款 银行股 批复 遭 支行 股份 招商银行 获 任职资格 上市银行 行业 季报,0,17.96,0.018545066000000002,0.020167915
000001,2020/11/4,股东 银行股 公告 涨 强 招商银行 连续 上市银行 大 资金 季报,0,18.32,0.019846296,0.019645084
000001,2020/11/5,有限公司 亿元 公告 拟 批复 支行 募集 股份 科技 获 公司 部分 任职资格 证券 资金,0,17.7,-0.03442872,0.018271357
000001,2020/11/6,有限公司 A股 银保监 亿元 三季度 股份 会 董事会 季报,0,17.64,-0.003395589,0.011948317
000001,2020/11/9,中国 银保监 批复 会 任职资格 核准,0,17.84,0.011274076999999999,0.016266636
000001,2020/2/10,A股 下降 上市银行 逾 企业 影响 公司 获 疫情 上涨,0,14.5,-0.008241805,0.014361226999999999
000001,2020/2/11,下降 银行股 上市银行 强 企业 金融 影响 六大 疫情 大 证券,0,14.79,0.019802627,0.013693955
000001,2020/2/12,有限公司 资金购买 贷款 使用闲置 公告 进展公告 募集 金融 理财产品 疫情 行业,0,14.77,-0.00135318,0.01548349
000001,2020/2/13,下降 使用 亿元 ST 近 影响 获 金融 资金 有限公司 公告 拟 盈利 快讯 科技 公司 发布 疫情 股东 A股 进展公告 募集 股份 中国 控股 理财产品 上市银行,0,14.65,-0.008157761,0.015212179
000001,2020/2/14,下降 亿元 影响 金融 进行现金管理 新 资金 有限公司 银行股 公告 拟 盈利 快讯 公司 疫情 证券 行业 A股 贷款 进展公告 股份 会 募集 企业 中国 涨停 数据 理财产品 上市银行,0,15.03,0.025607868,0.014344512
000001,2020/2/17,股东 中国 贷款 上市银行 亿元 有限公司 公告 近 股份 影响 获 公司 新 疫情 大 证券,0,15.37,0.022369353999999998,0.013331486000000002
000001,2020/2/18,有限公司 贷款 亿元 逾 进展公告 发行 拟 科技 数据 金融 公司 理财产品 大,0,15.2,-0.01112213,0.015139888999999997
000001,2020/2/19,股东 金融 下 近,0,15.24,0.002628122,0.015325327
000001,2020/2/20,亿元 下滑 资金 有限公司 银行股 理财 科技 公司 发布 疫情 大 贷款 进展公告 股份 募集 董事会 中国 药业 南京 控股 买 进行现金管理,0,15.59,0.022706133,0.01514061
000001,2020/2/21,下降 亿元 发行 下滑 影响 获 金融 有限公司 银行股 LPR 盈利 疫情 大 银保监 使用闲置 逾 进展公告 股份 会 募集 千亿 中国 资金购买 数据 理财产品 部分 进行现金管理 券商,0,15.58,-0.000641643,0.010519648999999999
000001,2020/2/24,中国 大 发布,0,15.23,-0.022720874,0.016819228999999998
000001,2020/2/25,贷款 亿元 发行 金融 罚 疫情 资金,0,15.04,-0.012553848000000001,0.020739497
000001,2020/2/26,中国 有限公司 亿元 公告 发行 股份 会 下,0,14.99,-0.003330006,0.020469111
000001,2020/2/27,有限公司 公告 理财 股份 公司,0,15.11,0.007973464,0.020487846
000001,2020/2/28,亿元 发行 金融 公司 发布 疫情 大 行业,0,14.5,-0.041208127000000004,0.029039587000000002
000001,2020/2/3,中国 保险 贷款 逾 亿元 遭 疫情 近 两市 科技 数据 罚 公司 解盘 大单 资金,1,13.99,-0.105074556,0.049631431
000001,2020/2/4,银行板块 有限公司 银行股 快讯 罚 公司 发布 疫情 大 A股 贷款 逾 遭 股份 企业 董事会 中国 保险 下,0,14.6,0.04267874,0.019142121
000001,2020/2/5,中国 逾 理财 亿元 近 涨 科技 金融 罚 公司 买 部分 影响 疫情,0,14.63,0.002052686,0.011187042
000001,2020/2/6,贷款 亿元 公告 疫情 科技 企业 金融 公司 新 上市银行 下,0,14.77,0.009523882,0.011301875
000001,2020/2/7,中国 A股 贷款 上市银行 有限公司 公告 发行 盈利 募集 股份 企业 发布 影响 六大 疫情,0,14.62,-0.010207642,0.01112958
000001,2020/3/10,下降 A股 理财 下滑 影响 理财产品 部分 疫情 下,0,14.76,0.021226405,0.024777206
000001,2020/3/11,有限公司 贷款 理财 公告 股份 科技 数据 金融 公司 疫情 行业,0,14.69,-0.004753829,0.019487939
000001,2020/3/12,有限公司 A股 亿元 公告 进展公告 股份 业绩预 科技 董事会 获 部分 新 大 资金,0,14.68,-0.000680967,0.021902102000000003
000001,2020/3/13,A股 理财 金融 获 理财产品 发布 新,0,14.52,-0.010959014,0.016757598000000002
000001,2020/3/16,中国 银行股 金融 招商银行 下 证券 行业,0,13.75,-0.054488185,0.028665995
000001,2020/3/17,中国 银行股 亿元 强 金融 公司 新 疫情 下,0,13.41,-0.025038127,0.025967043999999998
000001,2020/3/18,中国 A股 亿元 银行板块 科技 金融 上市银行,0,12.71,-0.053611612,0.035859654
000001,2020/3/19,中国 A股 亿元 买,0,12.23,-0.038497136,0.030650614
000001,2020/3/2,有限公司 保险 公告 下 股份 科技 罚 压缩 首次 券商,0,14.79,0.019802627,0.024034583999999998
000001,2020/3/20,有限公司 使用闲置 进展公告 发行 LPR 股份 募集 新 进行现金管理 资金,0,12.52,0.023435416,0.022799292999999998
000001,2020/3/23,下滑 疫情 影响 证券,0,12.15,-0.029998196,0.022258647000000003
000001,2020/3/24,有限公司 A股 公告 股份 强 下滑 资金 公司 连续 疫情 行业,0,12.61,0.03716098,0.01746371
000001,2020/3/25,有限公司 A股 银行股 逾 亿元 股份 影响 董事会 连续 大 资金,0,12.87,0.020408871999999998,0.014221267
000001,2020/3/26,公告 科技 金融 连续 部分 新 资金,0,13.06,0.014655102,0.011730656
000001,2020/3/27,有限公司 银行板块 股份 企业 董事会 新 疫情 资金,0,13.15,0.006867635,0.010024660999999999
000001,2020/3/3,亿元 发行 强 资金 有限公司 银行股 公告 拟 盈利 科技 罚 疫情 大 证券 银保监 进展公告 股份 募集 企业 牛市 部分 进行现金管理,0,14.72,-0.004744163,0.028963639
000001,2020/3/30,金融 科技,0,12.94,-0.01609847,0.013457891000000001
